year,stateabbr_c,statedesc_c,locationname_c,locationid_c,totalpopulation_c,geolocation_c,sca_release_id_c,msa_c,msa_code,state_c,short_name_c,source_dataset_c,year_coverage_c,latitude_n,longitude_n,name_n,cldd_n,dt00_n,dt32_n,dx32_n,dx70_n,dx90_n,emnt_n,emxt_n,htdd_n,prcp_n,tavg_n,tmax_n,tmin_n,tsun_n,msa_n,msa_u,total_population_u,median_age_u,pct_male_u,pct_female_u,cbsa_code_u,median_household_income_u,pct_bachelors_plus_u,pct_graduate_degree_u,pct_less_than_hs_u,pct_white_u,pct_black_u,pct_hispanic_u,pct_asian_u,CASTHMA,CHD,COPD,LPA,MHLTH,OBESITY,PHLTH,STROKE
2019,CA,California,San Diego,666000,"1,307,402",(-117.1282248 32.86344227),2019_PLACES_2021_release,"San Diego-Chula Vista-Carlsbad, CA Metro Area",409.0,CA,San Diego,places,10,32.7336,-117.1831,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",433.0,0.0,0.0,0.0,197.0,4.0,5.0,34.4,488.4,388.6,18.01,21.6,14.43,,"San Diego-Chula Vista-Carlsbad, CA Metro Area","San Diego-Chula Vista-Carlsbad, CA Metro Area",3316073.0,35.8,50.3,49.7,41740.0,78980.0,8.1,23.8,6.6,70.7,5.0,33.7,11.9,8.1,4.5,4.7,21.4,12.5,22.6,10.4,2.7
2019,CA,California,San Francisco,667000,"805,235",(-122.4423719 37.75454681),2019_PLACES_2021_release,"San Francisco-Oakland-Fremont, CA Metro Area",411.0,CA,San Francisco,places,10,37.61962,-122.36562,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",199.7,0.0,0.0,0.0,153.0,9.0,3.3,37.8,,597.1,15.43,19.79,11.07,,"San Francisco-Oakland-Fremont, CA Metro Area",,,,,,,,,,,,,,,7.8,4.2,3.9,19.1,10.7,16.1,9.2,2.5
2019,CA,California,San Jose,668000,"950,912",(-121.8174087 37.17332483),2019_PLACES_2021_release,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",412.0,CA,San Jose,places,10,37.4058,-122.0481,"MOFFETT FEDERAL AIRFIELD, CA US",,,,,,,,,,,,,,,"San Jose-Sunnyvale-Santa Clara, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area",1987846.0,37.1,50.5,49.5,41940.0,122478.0,6.9,27.3,6.9,45.6,2.4,26.5,35.4,7.7,4.1,4.0,22.3,11.2,22.0,9.8,2.4
2019,CA,California,Santa Maria,669196,"99,553",(-120.4433751 34.93345371),2019_PLACES_2021_release,"Santa Maria-Santa Barbara, CA Metro Area",416.0,CA,Santa Maria,places,10,34.4241,-119.84249,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",127.7,0.0,5.0,0.0,167.0,4.0,-1.6,33.3,1168.1,612.7,15.23,20.56,9.9,,"Santa Maria-Santa Barbara, CA Metro Area","Santa Maria-Santa Barbara, CA Metro Area",444829.0,33.8,50.1,49.9,42200.0,74624.0,7.8,20.2,12.4,77.5,2.0,45.4,5.6,9.5,5.9,6.4,30.7,15.2,29.4,15.4,3.4
2019,CA,California,Santa Rosa,670098,"175,102",(-122.6999617 38.44927943),2019_PLACES_2021_release,"Santa Rosa-Petaluma, CA Metro Area",417.0,CA,Santa Rosa,places,10,38.50369,-122.81101,"SANTA ROSA SONOMA CO AIRPORT, CA US",301.0,0.0,25.0,0.0,204.0,42.0,-3.8,40.6,1555.7,1320.5,14.85,22.3,7.4,,"Santa Rosa-Petaluma, CA Metro Area","Santa Rosa-Petaluma, CA Metro Area",499772.0,42.1,48.8,51.2,42220.0,81018.0,9.6,22.2,5.8,74.8,1.7,26.7,4.1,9.7,4.7,5.2,19.8,13.5,26.9,11.6,2.7
2019,CA,California,Stockton,675000,"291,910",(-121.3018775 37.96628557),2019_PLACES_2021_release,"Stockton-Lodi, CA Metro Area",439.0,CA,Stockton,places,10,37.88997,-121.22637,"STOCKTON AIRPORT, CA US",914.5,0.0,12.0,0.0,231.0,98.0,-1.6,42.2,1169.4,433.1,17.65,25.01,10.28,,"Stockton-Lodi, CA Metro Area",,,,,,,,,,,,,,,10.2,6.0,6.2,29.7,14.8,31.6,14.6,3.6
2019,CA,California,Vallejo,681666,"115,945",(-122.2624945 38.09442439),2019_PLACES_2021_release,"Vallejo, CA Metro Area",458.0,CA,Vallejo,places,10,,,,,,,,,,,,,,,,,,,"Vallejo, CA Metro Area",441829.0,38.1,49.8,50.2,46700.0,81472.0,10.3,18.6,5.5,52.6,13.9,26.5,15.4,9.2,4.9,5.1,26.3,13.2,29.9,11.7,3.2
2019,CA,California,Visalia,682954,"124,531",(-119.3240852 36.32880575),2019_PLACES_2021_release,"Visalia, CA Metro Area",462.0,CA,Visalia,places,10,36.32833,-119.2997,"VISALIA, CA US",,,,,,,,,,,,,,,"Visalia, CA Metro Area","Visalia, CA Metro Area",461898.0,31.0,50.0,50.0,47300.0,49687.0,8.2,9.8,18.1,73.7,1.6,64.6,3.6,9.5,5.5,6.0,25.6,14.2,31.2,13.3,3.1
2019,CO,Colorado,Boulder,807850,"97,924",(-105.2551895 40.02240204),2019_PLACES_2021_release,"Boulder, CO Metro Area",143.0,CO,Boulder,places,10,39.99282,-105.26683,"BOULDER, CO US",390.6,4.0,156.0,19.0,160.0,40.0,-22.8,37.8,3311.3,535.0,10.18,18.01,2.36,,"Boulder, CO Metro Area","Boulder, CO Metro Area",322510.0,36.6,50.3,49.7,14500.0,83019.0,6.1,34.0,2.0,89.0,0.9,13.9,4.7,8.7,4.2,4.2,14.0,11.9,19.6,9.4,2.3
2019,CO,Colorado,Colorado Springs,816000,"416,648",(-104.7571341 38.86745753),2019_PLACES_2021_release,"Colorado Springs, CO Metro Area",175.0,CO,Colorado Springs,places,10,38.80949,-104.68873,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",388.6,0.0,173.0,22.0,153.0,36.0,-17.7,36.1,3461.9,299.4,9.89,17.68,2.09,,"Colorado Springs, CO Metro Area","Colorado Springs, CO Metro Area",723498.0,34.6,50.5,49.5,17820.0,68687.0,11.3,23.5,1.9,80.1,6.2,16.7,2.7,10.6,4.7,5.2,19.9,14.0,24.4,11.3,2.7
2019,CO,Colorado,Denver,820000,"601,082",(-104.9825185 39.72939114),2019_PLACES_2021_release,"Denver-Aurora-Centennial, CO Metro Area",192.0,CO,Denver,places,10,39.84657,-104.65623,"DENVER INTERNATIONAL AIRPORT, CO US",497.8,8.0,170.0,35.0,156.0,48.0,-23.8,38.3,3516.7,394.7,9.82,17.39,2.25,,"Denver-Aurora-Centennial, CO Metro Area",,,,,,,,,,,,,,,9.4,4.4,4.6,19.1,12.4,22.0,10.6,2.7
2019,CO,Colorado,Fort Collins,827425,"144,695",(-105.0622238 40.54933348),2019_PLACES_2021_release,"Fort Collins-Loveland, CO Metro Area",221.0,CO,Fort Collins,places,10,40.57629,-105.08575,"FORT COLLINS, CO US",386.4,6.0,166.0,19.0,152.0,36.0,-22.8,37.2,3430.8,392.4,9.76,17.39,2.13,,"Fort Collins-Loveland, CO Metro Area",,,,,,,,,,,,,,,9.5,4.3,4.8,15.9,13.2,24.3,10.5,2.5
2019,CO,Colorado,Greeley,832155,"93,074",(-104.763456 40.41119548),2019_PLACES_2021_release,"Greeley, CO Metro Area",237.0,CO,Greeley,places,10,40.40233,-104.69907,"GREELEY UNC, CO US",,8.0,164.0,19.0,169.0,46.0,-23.3,39.4,3306.6,,10.32,18.59,2.06,,"Greeley, CO Metro Area","Greeley, CO Metro Area",305345.0,34.4,50.5,49.5,24540.0,74150.0,9.1,18.6,5.3,90.3,1.2,29.4,1.6,9.8,5.1,5.8,23.5,14.8,29.5,12.8,3.0
2019,CO,Colorado,Pueblo,862000,"106,578",(-104.6068136 38.27162601),2019_PLACES_2021_release,"Pueblo, CO Metro Area",381.0,CO,Pueblo,places,10,38.28868,-104.5057,"PUEBLO MEMORIAL AIRPORT, CO US",664.1,4.0,163.0,14.0,185.0,79.0,-21.0,40.6,3012.7,333.1,11.74,20.92,2.56,,"Pueblo, CO Metro Area","Pueblo, CO Metro Area",165982.0,39.3,49.2,50.8,39380.0,46783.0,11.6,14.3,3.1,80.4,2.1,43.0,0.9,10.4,5.8,6.4,26.1,16.1,31.8,14.6,3.3
2019,CT,Connecticut,Bridgeport,908000,"144,229",(-73.19897 41.19365459),2019_PLACES_2021_release,"Bridgeport-Stamford-Danbury, CT Metro Area",147.0,CT,Bridgeport,places,10,41.16424,-73.12664,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",561.5,0.0,103.0,13.0,135.0,13.0,-16.0,37.2,2892.8,1298.2,11.87,16.09,7.66,,"Bridgeport-Stamford-Danbury, CT Metro Area",,,,,,,,,,,,,,,10.2,5.7,6.4,32.9,15.6,31.8,14.3,3.8
2019,CT,Connecticut,Hartford,937000,"124,775",(-72.68340116 41.76607065),2019_PLACES_2021_release,"Hartford-West Hartford-East Hartford, CT Metro Area",248.0,CT,Hartford,places,10,41.7352,-72.65115,"HARTFORD BRAINARD AIRPORT, CT US",490.4,1.0,121.0,26.0,144.0,17.0,-18.2,36.7,3137.0,1270.5,11.04,16.1,5.97,,"Hartford-West Hartford-East Hartford, CT Metro Area",,,,,,,,,,,,,,,12.4,6.6,7.0,36.4,16.2,39.5,15.7,4.2
2019,CT,Connecticut,New Haven,952000,"129,779",(-72.92474052 41.31138096),2019_PLACES_2021_release,"New Haven, CT Metro Area",347.0,CT,New Haven,places,10,41.259,-72.88911,"NEW HAVEN TWEED AIRPORT, CT US",559.0,0.0,95.0,10.0,140.0,8.0,-16.6,36.1,2790.7,1229.4,12.03,16.6,7.46,,"New Haven, CT Metro Area",,,,,,,,,,,,,,,12.3,5.9,6.9,31.7,15.9,38.0,14.4,4.0
2019,CT,Connecticut,Waterbury,980000,"110,366",(-73.03613057 41.55824473),2019_PLACES_2021_release,"Waterbury-Shelton, CT Metro Area",467.0,CT,Waterbury,places,10,41.48333,-73.13333,"OXFORD WATERBURY, CT US",310.2,2.0,125.0,35.0,121.0,2.0,-19.9,34.4,3307.8,1146.3,9.69,14.57,4.8,,"Waterbury-Shelton, CT Metro Area",,,,,,,,,,,,,,,12.5,6.2,7.8,33.2,17.5,37.7,15.5,3.8
2019,FL,Florida,Cape Coral,1210275,"154,313",(-81.94666999 26.65274758),2019_PLACES_2021_release,"Cape Coral-Fort Myers, FL Metro Area",154.0,FL,Cape Coral,places,9,26.58495,-81.86146,"FORT MYERS PAGE FIELD AIRPORT, FL US",,,,0.0,349.0,143.0,,36.7,,1533.9,,29.87,,,"Cape Coral-Fort Myers, FL Metro Area","Cape Coral-Fort Myers, FL Metro Area",737468.0,48.5,49.0,51.0,15980.0,57832.0,8.9,17.6,5.0,84.4,8.6,21.4,1.6,8.6,5.6,7.3,25.3,16.2,28.7,13.4,3.0
2019,FL,Florida,Deltona,1217200,"85,222",(-81.2135652 28.90497738),2019_PLACES_2021_release,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",191.0,FL,Deltona,places,9,29.17351,-81.07185,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",1966.2,0.0,0.0,0.0,324.0,78.0,2.2,36.7,309.8,1498.4,22.96,27.74,18.18,,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",646288.0,47.5,48.6,51.4,19660.0,50360.0,11.3,15.6,2.6,81.5,10.8,13.3,1.9,8.5,5.9,7.8,28.8,17.2,29.5,14.8,3.4
2019,FL,Florida,Gainesville,1225175,"125,377",(-82.3455972 29.68082237),2019_PLACES_2021_release,"Gainesville, FL Metro Area",226.0,FL,"Gainesville, FL",places,9,29.6917,-82.27603,"GAINESVILLE REGIONAL AIRPORT, FL US",1871.1,0.0,3.0,0.0,321.0,127.0,-1.0,38.9,433.9,1263.5,22.32,28.48,16.16,,"Gainesville, FL Metro Area","Gainesville, FL Metro Area",323799.0,33.7,48.6,51.4,23540.0,46843.0,10.9,19.3,3.1,72.4,17.9,9.5,5.1,9.8,6.2,8.1,26.3,16.8,33.8,14.9,3.9
2019,FL,Florida,Jacksonville,1235000,"821,773",(-81.67580895 30.33202771),2019_PLACES_2021_release,"Jacksonville, FL Metro Area",267.0,FL,"Jacksonville, FL",places,9,30.49529,-81.69374,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",1801.1,0.0,4.0,0.0,300.0,101.0,-1.0,37.8,555.5,1178.1,21.82,27.65,15.98,,"Jacksonville, FL Metro Area","Jacksonville, FL Metro Area",1503574.0,38.3,48.8,51.2,27260.0,61723.0,10.0,20.6,2.7,69.3,21.5,8.9,3.8,9.5,6.1,8.3,30.5,17.5,33.7,14.9,3.9
